eid	name
7301	Category:Films_about_animal_rights
7308	Category:Films_directed_by_Oliver_Stone
7317	Category:Films_about_the_illegal_drug_trade
7330	Category:Martial_arts_tournament_films
7334	Category:Films_adapted_into_novels
7335	Category:Swashbuckler_films
7341	Category:Film_scores_by_Thomas_Newman
7346	Category:Films_produced_by_Elizabeth_Avellán
7351	Category:Films_about_widowhood
7355	Category:Films_directed_by_Stephen_Frears
7368	Category:Films_set_in_India
7370	Category:Films_directed_by_Steve_Rash
7393	Category:Film_scores_by_James_Horner
7400	Category:Films_produced_by_Danny_DeVito
7421	Category:Miramax_films
7423	Category:1995_films
7427	Category:1990_films
7435	Category:Castle_Rock_Entertainment_films
7438	Category:Film_scores_by_Dave_Grusin
7439	Category:Films_about_elections
7443	Category:Films_set_in_Poland
7447	Category:Films_about_organized_crime_in_the_United_States
7451	Category:Films_directed_by_Wolfgang_Reitherman
7458	Category:Films_directed_by_the_Coen_brothers
7459	Category:Films_produced_by_Don_Bluth_and_Gary_Goldman
7469	Category:Spanish-language_films
7471	Category:Films_shot_in_Venice
7479	Category:Holocaust_films
7481	Category:Films_shot_in_Switzerland
7489	Category:Films_set_in_the_1960s
7496	Category:British_drama_films
7502	Category:Films_set_in_Missouri
7503	Category:Screenplays_by_Stanley_Kubrick
7508	Category:Films_directed_by_Martin_Scorsese
7511	Category:1970s_sports_films
7543	Category:Films_shot_in_Edinburgh
7554	Category:Films_shot_in_California
7558	Category:Walt_Disney_Animation_Studios_films
7568	Category:Films_set_in_prison
7571	Category:1980s_sequel_films
7585	Category:Film_scores_by_Joel_McNeely
7590	Category:American_remakes_of_German_films
7594	Category:Films_about_Italian-American_organized_crime
7595	Category:Films_directed_by_Quentin_Tarantino
7602	Category:Regency_Enterprises_films
7604	Category:Animated_romance_films
7612	Category:Films_directed_by_Stanley_Donen
7615	Category:Films_shot_in_New_York_City
7619	Category:Irish_films
7634	Category:Films_set_in_Istanbul
7646	Category:Films_whose_writer_won_the_Best_Adapted_Screenplay_BAFTA_Award
7651	Category:Kung_fu_films
7658	Category:1990s_crime_drama_films
7660	Category:LGBT-related_comedy_films
7672	Category:Self-reflexive_films
7681	Category:Japanese_films
7683	Category:American_dance_films
7685	Category:Films_shot_in_England
7689	Category:Czech_films
7704	Category:Films_set_in_Utah
7705	Category:Films_set_in_Thailand
7707	Category:Films_about_hunter-gatherers
7711	Category:Films_set_in_the_Roman_Empire
7716	Category:Films_shot_in_Nevada
7720	Category:Films_using_stop-motion_animation
7733	Category:Amityville_Horror_films
7737	Category:Films_produced_by_Steve_Golin
7742	Category:Film_scores_by_Buddy_Baker_(composer)
7749	Category:Films_shot_in_Indiana
7756	Category:Film_scores_by_Trevor_Rabin
7758	Category:French-language_films
7786	Category:Articles_containing_video_clips
7797	Category:Screenplays_by_Richard_Matheson
7807	Category:Films_set_in_1969
7810	Category:Film_scores_by_Ira_Newborn
7819	Category:2000s_teen_films
7825	Category:British_children's_films
7827	Category:American_parody_films
7828	Category:Films_set_in_Rio_de_Janeiro_(city)
7830	Category:Films_about_music_and_musicians
7836	Category:Danish_films
7840	Category:Allied_Artists_films
7841	Category:Rysher_Entertainment_films
7846	Category:1970s_spy_films
7853	Category:2000s_drama_films
7857	Category:Films_set_in_airports
7861	Category:Films_shot_in_New_Mexico
7868	Category:Films_set_in_Montreal
7869	Category:German-language_films
7877	Category:Film_scores_by_Leonard_Rosenman
7881	Category:Films_based_on_actual_events
7887	Category:Spanish_films
7891	Category:Films_set_in_Alaska
7898	Category:Films_set_in_the_Victorian_era
7902	Category:Patricide_in_fiction
7908	Category:1990s_American_animated_films
7909	Category:Irish-language_films
7921	Category:American_comedy-drama_films
7923	Category:Screenplays_by_William_Goldman
7933	Category:Films_shot_in_Adelaide
7934	Category:American_films
7935	Category:Mandeville_Films_films
7956	Category:Heist_films
7958	Category:Films_that_won_the_Best_Costume_Design_Academy_Award
7959	Category:Chinese_films
7962	Category:Films_shot_in_Salt_Lake_City
7964	Category:Screenplays_by_Pat_Proft
7969	Category:French_independent_films
7975	Category:1960s_romantic_comedy_films
7978	Category:1970_films
7980	Category:Film_scores_by_Philip_Glass
7984	Category:Films_produced_by_Gale_Anne_Hurd
7991	Category:Mandarin-language_films
7992	Category:American_business_films
7995	Category:Films_directed_by_Robert_Stevenson
7997	Category:Edgar_Award-winning_works
7999	Category:1980s_drama_films
8000	Category:Films_directed_by_Roger_Corman
8005	Category:Films_based_on_biographies
8008	Category:Films_shot_in_Michigan
8011	Category:Screenplays_by_Steve_Martin
8014	Category:Films_directed_by_John_Huston
8025	Category:Screen_Gems_films
8027	Category:1960s_adventure_films
8028	Category:United_States_Navy_in_films
8036	Category:Saturday_Night_Live_films
8047	Category:Films_directed_by_Robert_Altman
8049	Category:Buddy_films
8056	Category:Vampires_in_film
8070	Category:1990s_action_thriller_films
8072	Category:British_independent_films
8077	Category:Anthony_Award-winning_works
8090	Category:Canadian_horror_films
8091	Category:Films_set_in_Chicago
8103	Category:Animated_drama_films
8119	Category:Amblin_Entertainment_animated_films
8125	Category:Direct-to-video_sequel_films
8134	Category:1940s_fantasy_films
8135	Category:Anti-war_films
8151	Category:Screenplays_by_Terry_Gilliam
8152	Category:Parody_films
8161	Category:Films_based_on_urban_legends
8162	Category:Film_scores_by_Danny_Elfman
8165	Category:Modern_adaptations_of_works_by_William_Shakespeare
8169	Category:Films_featuring_a_Best_Supporting_Actor_Golden_Globe_winning_performance
8174	Category:American_political_thriller_films
8180	Category:2000s_romantic_comedy_films
8183	Category:Estudios_Churubusco_films
8185	Category:Films_directed_by_Billy_Wilder
8192	Category:Amblin_Entertainment_films
8195	Category:Swedish_films
8201	Category:Film_scores_by_Ennio_Morricone
8210	Category:1964_films
8219	Category:Films_directed_by_Renny_Harlin
8223	Category:1970s_science_fiction_horror_films
8226	Category:Films_shot_in_the_Philippines
8228	Category:Films_set_in_the_15th_century
8233	Category:1970s_drama_films
8240	Category:1970s_comedy-drama_films
8261	Category:Films_set_in_North_America
8267	Category:Comedy_science_fiction_films
8270	Category:2000s_crime_films
8271	Category:Borderline_personality_disorder_in_fiction
8272	Category:Vietnamese-language_films
8279	Category:Films_set_in_Russia
8282	Category:Films_directed_by_Gus_Van_Sant
8296	Category:Dystopian_films
8303	Category:Children's_fantasy_films
8305	Category:1940s_thriller_films
8307	Category:Films_set_in_1993
8313	Category:Screenplays_by_Billy_Wilder
8322	Category:Films_based_on_French_novels
8323	Category:Irish-American_media
8327	Category:Films_shot_in_Tennessee
8331	Category:Directorial_debut_films
8340	Category:Original_Film_films
8342	Category:Films_featuring_a_Best_Supporting_Actress_Golden_Globe-winning_performance
8350	Category:Musical_films_based_on_actual_events
8354	Category:American_LGBT-related_films
8371	Category:Film_scores_by_Dimitri_Tiomkin
8376	Category:Films_produced_by_Robert_Evans
8378	Category:Film_scores_by_Franz_Waxman
8389	Category:Fictional_portrayals_of_the_Chicago_Police_Department
8401	Category:Films_set_in_1967
8404	Category:Films_directed_by_Herbert_Ross
8405	Category:Films_set_in_the_Middle_Ages
8417	Category:Superman_films
8420	Category:Live-action_films_based_on_comics
8424	Category:Films_set_in_the_16th_century
8425	Category:Films_produced_by_Steven_Spielberg
8433	Category:1990s_psychological_thriller_films
8435	Category:1995_animated_films
8436	Category:Star_Trek_(film_franchise)
8441	Category:Films_about_alcoholism
8442	Category:Films_about_psychopaths
8445	Category:Stripping_in_film
8454	Category:Best_Musical_or_Comedy_Picture_Golden_Globe_winners
8469	Category:Films_directed_by_Bob_Clark
8474	Category:1989_films
8486	Category:1990_horror_films
8487	Category:Film_scores_by_Quincy_Jones
8490	Category:Films_set_in_the_1780s
8492	Category:Films_about_dysfunctional_families
8496	Category:Films_directed_by_Paul_Schrader
8499	Category:Films_set_in_prehistory
8510	Category:American_sports_comedy_films
8512	Category:American_aviation_films
8521	Category:Films_produced_by_Frank_Marshall
8529	Category:Films_shot_in_the_Las_Vegas_Valley
8534	Category:Film_scores_by_Lennie_Niehaus
8544	Category:Screenplays_by_Mario_Puzo
8549	Category:American_science_fiction_action_films
8571	Category:Films_set_in_Japan
8589	Category:Films_about_amnesia
8605	Category:Canadian_drama_films
8608	Category:Android_(robot)_films
8614	Category:Monster_movies
8620	Category:1999_animated_films
8623	Category:Films_set_in_1914
8625	Category:Prison_films
8628	Category:American_animated_films
8629	Category:Films_set_in_South_Africa
8638	Category:Films_set_in_1995
8647	Category:Films_shot_in_Illinois
8653	Category:BAFTA_winners_(films)
8656	Category:American_science_fiction_horror_films
8660	Category:Films_produced_by_Clint_Eastwood
8669	Category:Films_shot_in_Hamilton,_Ontario
8674	Category:Films_based_on_British_novels
8688	Category:Films_about_hijackings
8691	Category:Films_about_The_Troubles_(Northern_Ireland)
8708	Category:Rocky_(film_series)
8710	Category:Film_scores_by_Graeme_Revell
8711	Category:Drama_films_based_on_actual_events
8713	Category:American_teen_films
8716	Category:1980s_crime_thriller_films
8723	Category:Films_about_families
8726	Category:Films_set_in_Dublin_(city)
8729	Category:Films_produced_by_Ron_W._Miller
8731	Category:1940_films
8741	Category:Films_shot_in_Madrid
8745	Category:1970s_crime_thriller_films
8752	Category:1968_films
8753	Category:Films_set_on_ships
8755	Category:Auto_racing_films
8758	Category:Prosthetics_in_fiction
8762	Category:1990s_action_films
8767	Category:Military_humor_in_film
8775	Category:Films_directed_by_Barry_Levinson
8776	Category:British_spy_films
8781	Category:1990s_criminal_comedy_films
8786	Category:Films_set_in_Ireland
8791	Category:Films_set_in_Hong_Kong
8793	Category:Hollywood_Pictures_films
8799	Category:Apocalyptic_films
8808	Category:Robot_films
8837	Category:1997_films
8840	Category:British_horror_films
8856	Category:Film_scores_by_Howard_Shore
8857	Category:Films_produced_by_James_L._Brooks
8861	Category:Films_produced_by_Michael_Barnathan
8866	Category:Hammer_Film_Productions_horror_films
8874	Category:Films_produced_by_Denise_Di_Novi
8882	Category:Films_set_in_Louisiana
8892	Category:Films_directed_by_Charlie_Chaplin
8893	Category:Films_about_life_after_death
8902	Category:Films_directed_by_Woody_Allen
8906	Category:Films_set_in_1940
8907	Category:40_Acres_&_A_Mule_Filmworks_films
8924	Category:1960s_war_films
8931	Category:Anti-war_films_about_World_War_II
8934	Category:Films_set_in_Africa
8938	Category:Films_about_racism
8943	Category:Nazis_in_fiction
8950	Category:1999_horror_films
8957	Category:Road_movies
8961	Category:1960s_Western_(genre)_films
8977	Category:1994_films
8982	Category:Donald_Duck_films
8986	Category:Indian_films
8987	Category:American_legal_films
8989	Category:1973_films
8992	Category:American_disaster_films
9001	Category:Films_based_on_science_fiction_novels
9003	Category:Films_set_in_the_1980s
9010	Category:Films_whose_director_won_the_Best_Directing_Academy_Award
9012	Category:God_portrayed_in_fiction
9016	Category:Films_about_interracial_romance
9019	Category:Films_about_opera
9021	Category:Films_shot_in_Washington,_D.C.
9022	Category:American_martial_arts_films
9026	Category:1996_horror_films
9031	Category:Summit_Entertainment_films
9034	Category:Universal_Monsters_film_series
9040	Category:Films_shot_in_Vienna
9048	Category:Films_about_mathematics
9051	Category:1960s_romantic_drama_films
9057	Category:Musical_fantasy_films
9063	Category:Films_about_security_and_surveillance
9064	Category:Dinosaur_films
9072	Category:Films_shot_in_Nova_Scotia
9091	Category:1930s_romantic_comedy_films
9092	Category:Venice_Grand_Special_Jury_Prize_winners
9094	Category:Gambling_films
9110	Category:1963_films
9123	Category:Films_set_in_1987
9125	Category:Films_about_drugs
9128	Category:1930s_comedy_films
9144	Category:Films_about_old_age
9147	Category:Films_about_insects
9150	Category:2000s_crime_thriller_films
9151	Category:Films_about_smoking
9156	Category:Films_about_apes
9157	Category:Steampunk_films
9160	Category:Heaven_and_hell_films
9163	Category:Films_produced_by_Christine_Vachon
9164	Category:French_romantic_drama_films
9177	Category:Films_set_on_islands
9185	Category:Films_set_in_Virginia
9188	Category:Films_about_dolphins
9195	Category:Superhero_comedy_films
9196	Category:Films_about_writers
9200	Category:Australian_comedy_films
9211	Category:Thanksgiving_fiction
9226	Category:Films_about_amputees
9230	Category:United_Artists_films
9238	Category:American_epic_films
9249	Category:Scott_Free_Productions_films
9250	Category:American_historical_films
9251	Category:Films_produced_by_Robert_Rodriguez
9272	Category:1989_horror_films
9274	Category:Films_about_terrorism
9284	Category:World_War_II_films
9287	Category:Crossover_films
9290	Category:Anti-war_films_about_the_Vietnam_War
9292	Category:Films_directed_by_Ridley_Scott
9296	Category:Holiday-themed_films
9297	Category:German_horror_films
9301	Category:2000_horror_films
9307	Category:Films_about_computing
9323	Category:1958_films
9327	Category:Jungle_adventure_films
9332	Category:Films_set_in_the_1840s
9335	Category:American_action_thriller_films
9342	Category:Films_whose_writer_won_the_Best_Original_Screenplay_Academy_Award
9360	Category:Films_that_won_the_Best_Sound_Mixing_Academy_Award
9361	Category:Lakeshore_Entertainment_films
9362	Category:Dissociative_identity_disorder_in_fiction
9366	Category:British_black_comedy_films
9371	Category:Best_Picture_Academy_Award_winners
9380	Category:Films_directed_by_Stephen_Hopkins
9381	Category:Films_about_virginity
9390	Category:Films_produced_by_Tim_Bevan
9392	Category:Vietnam_War_films
9410	Category:HandMade_Films
9412	Category:Films_set_in_1998
9417	Category:Parallel_universes_in_fiction
9420	Category:Films_directed_by_John_Frankenheimer
9424	Category:1980s_action_thriller_films
9427	Category:1980s_romantic_comedy_films
9429	Category:Films_about_bullying
9445	Category:Science_fiction_war_films
9451	Category:Films_set_in_South_America
9456	Category:French_thriller_films
9457	Category:Circus_films
9458	Category:Films_shot_in_Hertfordshire
9465	Category:Films_about_aviation_accidents_or_incidents
9480	Category:American_adventure_drama_films
9481	Category:Films_directed_by_Michael_Ritchie
9488	Category:Films_set_in_1968
9490	Category:British_LGBT-related_films
9493	Category:Screenplays_by_Tim_Herlihy
9494	Category:Films_shot_in_San_Francisco
9499	Category:Alternative_sequel_films
9512	Category:Film_scores_by_Michael_Nyman
9517	Category:Films_shot_in_Los_Angeles
9530	Category:American_romantic_musical_films
9531	Category:Film_scores_by_Alfred_Newman
9535	Category:Films_directed_by_Spike_Lee
9548	Category:1960s_action_films
9550	Category:Musical_drama_films
9554	Category:Films_based_on_television_series
9560	Category:Russian-language_films
9561	Category:Films_set_on_the_home_front_during_World_War_II
9574	Category:Comedy_films_based_on_actual_events
9577	Category:1952_films
9591	Category:Films_set_in_Minnesota
9592	Category:1990s_LGBT-related_films
9593	Category:Flying_cars_in_fiction
9604	Category:Film_scores_by_David_Hirschfelder
9610	Category:American_adventure_comedy_films
9611	Category:Films_shot_in_the_Republic_of_Ireland
9614	Category:Films_directed_by_Sydney_Pollack
9621	Category:Film_scores_by_Harry_Gregson-Williams
9622	Category:2010_films
9626	Category:Films_directed_by_Sergio_Leone
9632	Category:American_crime_thriller_films
9637	Category:1950s_horror_films
9638	Category:Films_directed_by_Bernardo_Bertolucci
9641	Category:Toho_films
9642	Category:Medical-themed_films
9643	Category:Screenplays_by_Eric_Roth
9668	Category:Film_scores_by_Miklós_Rózsa
9670	Category:Films_directed_by_Penelope_Spheeris
9671	Category:Films_directed_by_Lloyd_Kaufman
9678	Category:Film_scores_by_Johnny_Mandel
9691	Category:2000s_adventure_films
9705	Category:Techno-thriller_films
9706	Category:Film_scores_by_Henry_Mancini
9707	Category:1981_films
9712	Category:Films_set_in_the_Las_Vegas_Valley
9713	Category:1994_horror_films
9714	Category:Film_scores_by_John_Williams
9721	Category:Films_set_in_Germany
9723	Category:Films_shot_in_South_Dakota
9725	Category:1970s_psychological_thriller_films
9735	Category:Films_set_in_1962
9736	Category:1950s_American_animated_films
9751	Category:Films_about_the_labor_movement
9753	Category:1970s_adventure_films
9762	Category:Films_set_in_1963
9765	Category:Animated_adventure_films
9767	Category:American_comedy_films
9772	Category:Films_set_in_Vietnam
9777	Category:American_silent_short_films
9778	Category:Paramount_Pictures_films
9784	Category:Peabody_Award-winning_broadcasts
9791	Category:Films_made_before_the_MPAA_Production_Code
9804	Category:Cantonese-language_films
9811	Category:Films_whose_editor_won_the_Best_Film_Editing_Academy_Award
9818	Category:British_crime_thriller_films
9819	Category:Films_directed_by_Franco_Zeffirelli
9820	Category:Films_directed_by_John_Guillermin
9827	Category:French_comedy_films
9829	Category:Films_about_stalking
9847	Category:Films_critical_of_Roman_Catholicism_and_Catholics
9860	Category:Films_about_psychiatry
9867	Category:Films_based_on_works_by_Michael_Crichton
9870	Category:Chase_films
9871	Category:Austrian_films
9873	Category:Films_shot_in_the_Czech_Republic
9874	Category:Films_set_in_New_York
9877	Category:1980s_American_animated_films
9879	Category:African-American_Civil_Rights_Movement_(1954–68)_in_film
9882	Category:Alien_abduction_films
9888	Category:Blaxploitation_films
9895	Category:Films_about_bears
9898	Category:1940s_war_films
9899	Category:Films_about_entertainers
9902	Category:Psychological_drama_films
9909	Category:Canadian_sequel_films
9915	Category:Films_shot_in_Japan
9916	Category:Films_produced_by_Martha_De_Laurentiis
9921	Category:The_Geffen_Film_Company_films
9925	Category:1950s_science_fiction_films
9927	Category:2010s_science_fiction_films
9929	Category:Summer_camps_in_films
9931	Category:1948_films
9947	Category:Films_whose_cinematographer_won_the_Best_Cinematography_Academy_Award
9971	Category:Films_directed_by_Brian_De_Palma
9974	Category:Golden_Bear_winners
9979	Category:American_road_movies
9993	Category:Films_directed_by_Roman_Polanski
10000	Category:Films_shot_in_Minnesota
10002	Category:Gang_films
10004	Category:Films_about_lawyers
10007	Category:1950s_adventure_films
10008	Category:2000s_science_fiction_films
10010	Category:American_action_comedy_films
10011	Category:Films_produced_by_Joseph_M._Schenck
10015	Category:Film_scores_by_John_Ottman
10021	Category:Comedy_mystery_films
10022	Category:1960s_thriller_films
10023	Category:Films_adapted_into_video_games
10028	Category:Films_about_television
10036	Category:Witchcraft_in_film
10044	Category:Films_that_won_the_Best_Original_Song_Academy_Award
10067	Category:Screenplays_by_John_Hughes_(filmmaker)
10070	Category:Screenplays_by_Oliver_Stone
10102	Category:Screenplays_by_Joe_Eszterhas
10103	Category:American_anthology_films
10121	Category:British_films
10134	Category:Shapeshifting_in_fiction
10144	Category:Films_shot_in_New_Zealand
10153	Category:Films_about_twins
10155	Category:Films_about_artificial_intelligence
10157	Category:2000s_American_animated_films
10165	Category:Central_Intelligence_Agency_in_fiction
10170	Category:Best_British_Film_Empire_Award_winners
10172	Category:1990s_romantic_comedy_films
10178	Category:1982_horror_films
10181	Category:Films_shot_in_New_Orleans
10194	Category:Screenplays_by_Quentin_Tarantino
10201	Category:Phoenix_Pictures_films
10202	Category:1933_films
10211	Category:Screenplays_by_David_Zucker_(filmmaker)
10221	Category:2000s_independent_films
10222	Category:Shepperton_Studios_films
10224	Category:Hip_hop_films
10227	Category:Films_set_in_1956
10228	Category:Films_based_on_Canadian_novels
10235	Category:Films_shot_in_Mexico
10245	Category:Films_directed_by_John_Carpenter
10248	Category:Films_set_in_deserts
10249	Category:2000s_action_films
10253	Category:Beach_party_films
10254	Category:Films_about_angels
10258	Category:Films_based_on_American_comics
10271	Category:Films_set_in_Indiana
10272	Category:British_black-and-white_films
10281	Category:Films_adapted_into_plays
10296	Category:Fictional_portrayals_of_schizophrenia
10308	Category:Telekinesis_in_film
10309	Category:Films_about_siblings
10316	Category:Films_set_in_Arkansas
10318	Category:Films_set_in_China
10319	Category:Class_reunions_in_popular_culture
10322	Category:Films_set_in_1977
10326	Category:1979_films
10341	Category:Films_set_in_1975
10343	Category:1978_films
10357	Category:1990s_historical_films
10377	Category:German_independent_films
10392	Category:Films_shot_in_Pennsylvania
10396	Category:James_Bond_films
10398	Category:Films_set_in_the_Arctic
10403	Category:Films_produced_by_Raffaella_De_Laurentiis
10406	Category:Films_directed_by_Vincente_Minnelli
10407	AIDS_in_film
10412	Category:Fictional_portrayals_of_the_Detroit_Police_Department
10417	Category:Horror_film_remakes
10429	Category:Films_shot_in_Kentucky
10442	Category:1990s_crime_thriller_films
10461	Category:Films_set_in_Brooklyn
10462	Category:Teenage_pregnancy_in_film
10474	Category:German_thriller_films
10481	Category:Animated_fantasy_films
10490	Category:1927_films
10499	Category:Best_Animated_Feature_Annie_Award_winners
10504	Category:Nuns_in_fiction
10507	Category:Universal_Pictures_films
10512	Category:Romantic_thriller_films
10514	Category:German_comedy_films
10515	Category:Films_set_in_1980
10524	Category:Films_shot_in_San_Diego
10525	Category:Black_comedy_films
10529	Category:Films_about_advertising
10530	Category:Films_shot_in_Montana
10535	Category:Santa_Claus_in_film
10537	Category:Mining_in_film
10542	Category:1990s_adventure_films
10544	Category:Films_set_in_the_United_States
10546	Category:British_musical_comedy_films
10547	Category:Films_set_in_the_Caribbean
10549	Category:Films_produced_by_Jean_Doumanian
10554	Category:2000_films
10556	Category:1987_films
10558	Category:Films_shot_in_China
10560	Category:Films_about_blind_people
10562	Category:Screenplays_by_Scott_Alexander_and_Larry_Karaszewski
10567	Category:Cultural_depictions_of_Adolf_Hitler
10571	Category:1977_films
10574	Category:Spyglass_Entertainment_films
10577	Category:Golden_Leopard_winners
10578	Category:2000s_thriller_films
10580	Category:Films_set_in_Oregon
10589	Category:RKO_Pictures_films
10591	Category:Films_featured_in_Mystery_Science_Theater_3000_episodes
10597	Category:Sony_Pictures_Classics_films
10606	Category:Films_directed_by_Stanley_Kubrick
10609	Category:Films_directed_by_Hamilton_Luske
10618	Category:American_silent_feature_films
10637	Category:Films_set_in_Beverly_Hills,_California
10644	Category:Canadian_independent_films
10649	Category:1990s_thriller_films
10668	Category:Films_set_in_the_1950s
10680	Category:Films_featured_in_Elvira's_Movie_Macabre_episodes
10682	Category:Carolco_Pictures_films
10695	Category:American_Sign_Language_films
10697	Category:Romantic_epic_films
10702	Category:Films_set_in_Kenya
10718	Category:1946_films
10729	Category:Films_about_death
10747	Category:Columbia_Pictures_films
10752	Category:Fictional-language_films
10759	Category:Films_produced_by_Robert_Chartoff
10774	Category:Films_set_in_Maryland
10788	Category:British_animated_films
10789	Category:United_States_Marine_Corps_in_films
10813	Category:Screenplays_by_Spike_Lee
10818	Category:Films_featuring_a_Best_Musical_or_Comedy_Actress_Golden_Globe_winning_performance
10826	Category:Films_shot_in_Rome
10827	Category:Films_directed_by_Kenneth_Branagh
10828	Category:Films_based_on_newspaper_and_magazine_articles
10836	Category:Films_produced_by_Barbet_Schroeder
10844	Category:1997_horror_films
10847	Category:Films_shot_in_South_Carolina
10854	Category:Films_produced_by_Albert_R._Broccoli
10858	Category:American_alternate_history_films
10859	Category:Genetic_engineering_in_fiction
10860	Category:Association_football_films
10863	Category:American_thriller_films
10869	Category:Independent_Spirit_Award_for_Best_Foreign_Film_winners
10871	Category:Films_produced_by_Arthur_Freed
10880	Category:Films_about_African-American_organized_crime
10883	Category:Interfaith_romance_films
10887	Category:Films_about_filmmaking
10896	Category:Films_directed_by_Norman_Jewison
10910	Category:Pacific_War_films
10918	Category:Films_produced_by_Jeremy_Thomas
10928	Category:1982_films
10938	Category:Films_set_in_the_1990s
10949	Category:German_films
10958	Category:Fantasy-comedy_films
10959	Category:American_3D_films
10961	Category:Films_set_in_a_movie_theatre
10974	Category:Postmodern_films
10976	Category:1990s_comedy_horror_films
10981	Category:Film_scores_by_Nino_Rota
10983	Category:Films_directed_by_Richard_Donner
10986	Category:1990s_comedy_films
10990	Category:Films_shot_in_Puerto_Rico
10991	Category:1990s_musical_films
10997	Category:Films_set_in_country_houses
10998	Category:Uxoricide_in_fiction
11004	Category:Films_produced_by_Charles_H._Joffe
11021	Category:1940s_drama_films
11024	Category:Films_about_autism
11029	Category:2000s_musical_films
11030	Category:1980s_comedy-drama_films
11032	Category:Films_set_in_Wisconsin
11036	Category:Films_set_in_psychiatric_hospitals
11038	Category:Screenplays_by_Warren_Beatty
11041	Category:Haunted_house_films
11044	Category:Films_set_on_airplanes
11046	Category:Suicide_in_fiction
11050	Category:Films_set_in_1985
11052	Category:Films_set_in_1970
11056	Category:Latin-language_films
11057	Category:Erotic_romance_films
11069	Category:Films_about_Jews_and_Judaism
11070	Category:1980s_romantic_drama_films
11071	Category:Films_set_in_South_Dakota
11083	Category:1990s_Western_(genre)_films
11086	Category:Australian_romantic_comedy_films
11087	Category:Siege_films
11091	Category:2010s_drama_films
11097	Category:Films_based_on_works_by_Stephen_King
11102	Category:Films_set_in_North_Carolina
11104	Category:Films_about_assassinations
11110	Category:Beacon_Pictures_films
11111	Category:Films_set_in_Pennsylvania
11115	Category:Films_shot_in_Ohio
11121	Category:Films_shot_in_Denmark
11123	Category:Films_based_on_multiple_works
11129	Category:1980s_LGBT-related_films
11132	Category:Bisexuality-related_films
11136	Category:Gothic_horror_films
11162	Category:Film_scores_by_Ron_Goodwin
11167	Category:Films_set_in_the_Atlantic_Ocean
11169	Category:Screenplays_by_Ruth_Prawer_Jhabvala
11179	Category:Canadian_sex_comedy_films
11181	Category:Films_produced_by_Michael_G._Wilson
11182	Category:Film_scores_by_Hans_Zimmer
11184	Category:Films_shot_in_Maine
11185	Category:Films_about_slavery
11186	Category:Clay_animation_films
11191	Category:Films_based_on_plays
11197	Category:Film_scores_by_Alan_Menken
11210	Category:Films_produced_by_David_O._Selznick
11228	Category:1991_films
11233	Category:Films_about_toys
11239	Category:Films_directed_by_Vincent_McEveety
11241	Category:Films_set_in_1973
11248	Category:Comedy_of_remarriage_films
11281	Category:1970s_action_thriller_films
11287	Category:Films_directed_by_Alfred_Hitchcock
11288	Category:Erotic_thriller_films
11290	Category:American_remakes_of_French_films
11293	Category:Post-apocalyptic_films
11295	Category:Juvenile_sexuality_in_films
11298	Category:DreamWorks_Pictures_films
11349	Category:Alternate_timeline_films
11352	Category:Merchant_Ivory_Productions_films
11355	Category:Works_involved_in_plagiarism_controversies
11358	Category:Musicals_by_the_Sherman_Brothers
11364	Category:Martial_arts_science_fiction_films
11370	Category:Films_about_reincarnation
11373	Category:Films_set_in_a_fictional_South_American_country
11375	Category:Mars_in_film
11394	Category:Mafia_comedy_films
11395	Category:Films_set_on_beaches
11407	Category:1988_films
11416	Category:Biographical_films_about_artists
11439	Category:Films_about_cancer
11441	Category:1960_films
11443	Category:Films_directed_by_John_Badham
11446	Category:Films_shot_in_Washington_(state)
11450	Category:Films_directed_by_Sam_Raimi
11465	Category:1950s_romantic_comedy_films
11476	Category:Country_music_films
11479	Category:Films_with_live_action_and_animation
11481	Category:Rape_and_revenge_films
11488	Category:2011_films
11489	Category:Films_directed_by_John_McTiernan
11490	Category:Films_directed_by_James_Cameron
11492	Category:American_criminal_comedy_films
11495	Category:American_buddy_films
11506	Category:Halloween_(film_series)
11509	Category:Canadian_LGBT-related_films
11513	Category:Dutch-language_films
11520	Category:1941_films
11527	Category:Films_set_in_Idaho
11529	Category:New_World_Pictures_films
11533	Category:Films_set_in_jungles
11540	Category:Films_set_in_Nevada
11547	Category:The_Muppets_films
11548	Category:Films_set_in_Michigan
11550	Category:Films_directed_by_Peter_Hyams
11553	Category:Romantic_horror_films
11556	Category:Films_set_in_the_San_Francisco_Bay_Area
11573	Category:Screenplays_by_Paul_Dehn
11574	Category:Films_set_in_Oklahoma
11575	Category:1990s_war_films
11578	Category:Films_set_in_1981
11582	Category:British_documentary_films
11601	Category:Films_directed_by_Mike_Figgis
11606	Category:Australian_drama_films
11610	Category:1990s_comedy-drama_films
11614	Category:Demons_in_film
11615	Category:American_comedy_thriller_films
11623	Category:The_Jim_Henson_Company_films
11631	Category:American_black_comedy_films
11638	Category:1980s_comedy_horror_films
11641	Category:United_States_National_Film_Registry_films
11654	Category:Film_scores_by_Marvin_Hamlisch
11655	Category:1998_films
11660	Category:1996_films
11661	Category:Teen_comedy_films
11670	Category:2009_films
11675	Category:Films_shot_in_Germany
11676	Category:British_action_films
11681	Category:American_children's_films
11684	Category:American_war_drama_films
11685	Category:Film_scores_by_Max_Steiner
11694	Category:Films_based_on_military_novels
